hparams_seed,algorithm,test_env,val_env,trial,seed
4,Fishr,miiv,aumc,3,924827032
4,Fishr,miiv,aumc,4,1274878862
4,Fishr,eicu,miiv,0,1037416588
4,Fishr,eicu,miiv,1,1400429903
4,Fishr,eicu,miiv,2,54543870
4,Fishr,eicu,miiv,3,924827032
4,Fishr,eicu,miiv,4,1274878862
4,Fishr,eicu,hirid,0,1037416588
4,Fishr,eicu,hirid,1,1400429903
4,Fishr,eicu,hirid,2,54543870
4,Fishr,eicu,hirid,3,924827032
4,Fishr,eicu,hirid,4,1274878862
4,Fishr,eicu,aumc,0,1037416588
4,Fishr,eicu,aumc,1,1400429903
4,Fishr,eicu,aumc,2,54543870
4,Fishr,eicu,aumc,3,924827032
4,Fishr,eicu,aumc,4,1274878862
4,Fishr,hirid,miiv,0,1037416588
4,Fishr,hirid,miiv,1,1400429903
4,Fishr,hirid,miiv,2,54543870
4,Fishr,hirid,miiv,3,924827032
4,Fishr,hirid,miiv,4,1274878862
4,Fishr,hirid,eicu,0,1037416588
4,Fishr,hirid,eicu,1,1400429903
4,Fishr,hirid,eicu,2,54543870
4,Fishr,hirid,eicu,3,924827032
4,Fishr,hirid,eicu,4,1274878862
4,Fishr,hirid,aumc,0,1037416588
4,Fishr,hirid,aumc,1,1400429903
4,Fishr,hirid,aumc,2,54543870
4,Fishr,hirid,aumc,3,924827032
4,Fishr,hirid,aumc,4,1274878862
4,Fishr,aumc,miiv,0,1037416588
4,Fishr,aumc,miiv,1,1400429903
4,Fishr,aumc,miiv,2,54543870
4,Fishr,aumc,miiv,3,924827032
4,Fishr,aumc,miiv,4,1274878862
4,Fishr,aumc,eicu,0,1037416588
4,Fishr,aumc,eicu,1,1400429903
4,Fishr,aumc,eicu,2,54543870
4,Fishr,aumc,eicu,3,924827032
4,Fishr,aumc,eicu,4,1274878862
4,Fishr,aumc,hirid,0,1037416588
4,Fishr,aumc,hirid,1,1400429903
4,Fishr,aumc,hirid,2,54543870
4,Fishr,aumc,hirid,3,924827032
4,Fishr,aumc,hirid,4,1274878862
4,GroupDRO,miiv,eicu,0,1222564538
4,GroupDRO,miiv,eicu,1,128033468
4,GroupDRO,miiv,eicu,2,1507723493
4,GroupDRO,miiv,eicu,3,576686020
4,GroupDRO,miiv,eicu,4,86033068
4,GroupDRO,miiv,hirid,0,1222564538
4,GroupDRO,miiv,hirid,1,128033468
4,GroupDRO,miiv,hirid,2,1507723493
4,GroupDRO,miiv,hirid,3,576686020
4,GroupDRO,miiv,hirid,4,86033068
4,GroupDRO,miiv,aumc,0,1222564538
4,GroupDRO,miiv,aumc,1,128033468
4,GroupDRO,miiv,aumc,2,1507723493
4,GroupDRO,miiv,aumc,3,576686020
4,GroupDRO,miiv,aumc,4,86033068
4,GroupDRO,eicu,miiv,0,1222564538
4,GroupDRO,eicu,miiv,1,128033468
4,GroupDRO,eicu,miiv,2,1507723493
4,GroupDRO,eicu,miiv,3,576686020
4,GroupDRO,eicu,miiv,4,86033068
4,GroupDRO,eicu,hirid,0,1222564538
4,GroupDRO,eicu,hirid,1,128033468
4,GroupDRO,eicu,hirid,2,1507723493
4,GroupDRO,eicu,hirid,3,576686020
4,GroupDRO,eicu,hirid,4,86033068
4,GroupDRO,eicu,aumc,0,1222564538
4,GroupDRO,eicu,aumc,1,128033468
4,GroupDRO,eicu,aumc,2,1507723493
4,GroupDRO,eicu,aumc,3,576686020
4,GroupDRO,eicu,aumc,4,86033068
4,GroupDRO,hirid,miiv,0,1222564538
4,GroupDRO,hirid,miiv,1,128033468
4,GroupDRO,hirid,miiv,2,1507723493
4,GroupDRO,hirid,miiv,3,576686020
4,GroupDRO,hirid,miiv,4,86033068
4,GroupDRO,hirid,eicu,0,1222564538
4,GroupDRO,hirid,eicu,1,128033468
4,GroupDRO,hirid,eicu,2,1507723493
4,GroupDRO,hirid,eicu,3,576686020
4,GroupDRO,hirid,eicu,4,86033068
4,GroupDRO,hirid,aumc,0,1222564538
4,GroupDRO,hirid,aumc,1,128033468
4,GroupDRO,hirid,aumc,2,1507723493
4,GroupDRO,hirid,aumc,3,576686020
4,GroupDRO,hirid,aumc,4,86033068
4,GroupDRO,aumc,miiv,0,1222564538
4,GroupDRO,aumc,miiv,1,128033468
4,GroupDRO,aumc,miiv,2,1507723493
4,GroupDRO,aumc,miiv,3,576686020
4,GroupDRO,aumc,miiv,4,86033068
4,GroupDRO,aumc,eicu,0,1222564538
4,GroupDRO,aumc,eicu,1,128033468
4,GroupDRO,aumc,eicu,2,1507723493
4,GroupDRO,aumc,eicu,3,576686020
4,GroupDRO,aumc,eicu,4,86033068
4,GroupDRO,aumc,hirid,0,1222564538
4,GroupDRO,aumc,hirid,1,128033468
4,GroupDRO,aumc,hirid,2,1507723493
4,GroupDRO,aumc,hirid,3,576686020
4,GroupDRO,aumc,hirid,4,86033068
4,MLDG,miiv,eicu,0,491389993
4,MLDG,miiv,eicu,1,862145374
4,MLDG,miiv,eicu,2,1897342941
4,MLDG,miiv,eicu,3,1897169189
4,MLDG,miiv,eicu,4,1076958423
4,MLDG,miiv,hirid,0,491389993
4,MLDG,miiv,hirid,1,862145374
4,MLDG,miiv,hirid,2,1897342941
4,MLDG,miiv,hirid,3,1897169189
4,MLDG,miiv,hirid,4,1076958423
4,MLDG,miiv,aumc,0,491389993
4,MLDG,miiv,aumc,1,862145374
4,MLDG,miiv,aumc,2,1897342941
4,MLDG,miiv,aumc,3,1897169189
4,MLDG,miiv,aumc,4,1076958423
4,MLDG,eicu,miiv,0,491389993
4,MLDG,eicu,miiv,1,862145374
4,MLDG,eicu,miiv,2,1897342941
4,MLDG,eicu,miiv,3,1897169189
4,MLDG,eicu,miiv,4,1076958423
4,MLDG,eicu,hirid,0,491389993
4,MLDG,eicu,hirid,1,862145374
4,MLDG,eicu,hirid,2,1897342941
4,MLDG,eicu,hirid,3,1897169189
4,MLDG,eicu,hirid,4,1076958423
4,MLDG,eicu,aumc,0,491389993
4,MLDG,eicu,aumc,1,862145374
4,MLDG,eicu,aumc,2,1897342941
4,MLDG,eicu,aumc,3,1897169189
4,MLDG,eicu,aumc,4,1076958423
4,MLDG,hirid,miiv,0,491389993
4,MLDG,hirid,miiv,1,862145374
4,MLDG,hirid,miiv,2,1897342941
4,MLDG,hirid,miiv,3,1897169189
4,MLDG,hirid,miiv,4,1076958423
4,MLDG,hirid,eicu,0,491389993
4,MLDG,hirid,eicu,1,862145374
4,MLDG,hirid,eicu,2,1897342941
4,MLDG,hirid,eicu,3,1897169189
4,MLDG,hirid,eicu,4,1076958423
4,MLDG,hirid,aumc,0,491389993
4,MLDG,hirid,aumc,1,862145374
4,MLDG,hirid,aumc,2,1897342941
4,MLDG,hirid,aumc,3,1897169189
4,MLDG,hirid,aumc,4,1076958423
4,MLDG,aumc,miiv,0,491389993
4,MLDG,aumc,miiv,1,862145374
4,MLDG,aumc,miiv,2,1897342941
4,MLDG,aumc,miiv,3,1897169189
4,MLDG,aumc,miiv,4,1076958423
4,MLDG,aumc,eicu,0,491389993
4,MLDG,aumc,eicu,1,862145374
4,MLDG,aumc,eicu,2,1897342941
4,MLDG,aumc,eicu,3,1897169189
4,MLDG,aumc,eicu,4,1076958423
4,MLDG,aumc,hirid,0,491389993
4,MLDG,aumc,hirid,1,862145374
4,MLDG,aumc,hirid,2,1897342941
4,MLDG,aumc,hirid,3,1897169189
4,MLDG,aumc,hirid,4,1076958423
5,CORAL,miiv,eicu,0,1211103243
5,CORAL,miiv,eicu,1,1788105931
5,CORAL,miiv,eicu,2,1453356042
5,CORAL,miiv,eicu,3,1963087659
5,CORAL,miiv,eicu,4,1345530217
5,CORAL,miiv,hirid,0,1211103243
5,CORAL,miiv,hirid,1,1788105931
5,CORAL,miiv,hirid,2,1453356042
5,CORAL,miiv,hirid,3,1963087659
5,CORAL,miiv,hirid,4,1345530217
5,CORAL,miiv,aumc,0,1211103243
5,CORAL,miiv,aumc,1,1788105931
5,CORAL,miiv,aumc,2,1453356042
5,CORAL,miiv,aumc,3,1963087659
5,CORAL,miiv,aumc,4,1345530217
5,CORAL,eicu,miiv,0,1211103243
5,CORAL,eicu,miiv,1,1788105931
5,CORAL,eicu,miiv,2,1453356042
5,CORAL,eicu,miiv,3,1963087659
5,CORAL,eicu,miiv,4,1345530217
5,CORAL,eicu,hirid,0,1211103243
5,CORAL,eicu,hirid,1,1788105931
5,CORAL,eicu,hirid,2,1453356042
5,CORAL,eicu,hirid,3,1963087659
5,CORAL,eicu,hirid,4,1345530217
5,CORAL,eicu,aumc,0,1211103243
5,CORAL,eicu,aumc,1,1788105931
5,CORAL,eicu,aumc,2,1453356042
5,CORAL,eicu,aumc,3,1963087659
5,CORAL,eicu,aumc,4,1345530217
5,CORAL,hirid,miiv,0,1211103243
5,CORAL,hirid,miiv,1,1788105931
5,CORAL,hirid,miiv,2,1453356042
5,CORAL,hirid,miiv,3,1963087659
5,CORAL,hirid,miiv,4,1345530217
5,CORAL,hirid,eicu,0,1211103243
5,CORAL,hirid,eicu,1,1788105931
5,CORAL,hirid,eicu,2,1453356042
5,CORAL,hirid,eicu,3,1963087659
5,CORAL,hirid,eicu,4,1345530217
5,CORAL,hirid,aumc,0,1211103243
5,CORAL,hirid,aumc,1,1788105931
5,CORAL,hirid,aumc,2,1453356042
5,CORAL,hirid,aumc,3,1963087659
5,CORAL,hirid,aumc,4,1345530217
5,CORAL,aumc,miiv,0,1211103243
5,CORAL,aumc,miiv,1,1788105931
5,CORAL,aumc,miiv,2,1453356042
5,CORAL,aumc,miiv,3,1963087659
5,CORAL,aumc,miiv,4,1345530217
5,CORAL,aumc,eicu,0,1211103243
5,CORAL,aumc,eicu,1,1788105931
5,CORAL,aumc,eicu,2,1453356042
5,CORAL,aumc,eicu,3,1963087659
5,CORAL,aumc,eicu,4,1345530217
5,CORAL,aumc,hirid,0,1211103243
5,CORAL,aumc,hirid,1,1788105931
5,CORAL,aumc,hirid,2,1453356042
5,CORAL,aumc,hirid,3,1963087659
5,CORAL,aumc,hirid,4,1345530217
5,VREx,miiv,eicu,0,853707148
5,VREx,miiv,eicu,1,179624394
5,VREx,miiv,eicu,2,193169280
5,VREx,miiv,eicu,3,1273622526
5,VREx,miiv,eicu,4,25509059
5,VREx,miiv,hirid,0,853707148
5,VREx,miiv,hirid,1,179624394
5,VREx,miiv,hirid,2,193169280
5,VREx,miiv,hirid,3,1273622526
5,VREx,miiv,hirid,4,25509059
5,VREx,miiv,aumc,0,853707148
5,VREx,miiv,aumc,1,179624394
5,VREx,miiv,aumc,2,193169280
5,VREx,miiv,aumc,3,1273622526
5,VREx,miiv,aumc,4,25509059
5,VREx,eicu,miiv,0,853707148
5,VREx,eicu,miiv,1,179624394
5,VREx,eicu,miiv,2,193169280
5,VREx,eicu,miiv,3,1273622526
5,VREx,eicu,miiv,4,25509059
5,VREx,eicu,hirid,0,853707148
5,VREx,eicu,hirid,1,179624394
5,VREx,eicu,hirid,2,193169280
5,VREx,eicu,hirid,3,1273622526
5,VREx,eicu,hirid,4,25509059
5,VREx,eicu,aumc,0,853707148
5,VREx,eicu,aumc,1,179624394
5,VREx,eicu,aumc,2,193169280
5,VREx,eicu,aumc,3,1273622526
5,VREx,eicu,aumc,4,25509059
5,VREx,hirid,miiv,0,853707148
5,VREx,hirid,miiv,1,179624394
5,VREx,hirid,miiv,2,193169280
5,VREx,hirid,miiv,3,1273622526
5,VREx,hirid,miiv,4,25509059
5,VREx,hirid,eicu,0,853707148
5,VREx,hirid,eicu,1,179624394
5,VREx,hirid,eicu,2,193169280
5,VREx,hirid,eicu,3,1273622526
5,VREx,hirid,eicu,4,25509059
5,VREx,hirid,aumc,0,853707148
5,VREx,hirid,aumc,1,179624394
5,VREx,hirid,aumc,2,193169280
5,VREx,hirid,aumc,3,1273622526
5,VREx,hirid,aumc,4,25509059
5,VREx,aumc,miiv,0,853707148
5,VREx,aumc,miiv,1,179624394
5,VREx,aumc,miiv,2,193169280
5,VREx,aumc,miiv,3,1273622526
5,VREx,aumc,miiv,4,25509059
5,VREx,aumc,eicu,0,853707148
5,VREx,aumc,eicu,1,179624394
5,VREx,aumc,eicu,2,193169280
5,VREx,aumc,eicu,3,1273622526
5,VREx,aumc,eicu,4,25509059
5,VREx,aumc,hirid,0,853707148
5,VREx,aumc,hirid,1,179624394
5,VREx,aumc,hirid,2,193169280
5,VREx,aumc,hirid,3,1273622526
5,VREx,aumc,hirid,4,25509059
5,Fishr,miiv,eicu,0,1913100382
5,Fishr,miiv,eicu,1,614499691
5,Fishr,miiv,eicu,2,598124201
5,Fishr,miiv,eicu,3,402474331
5,Fishr,miiv,eicu,4,13207473
5,Fishr,miiv,hirid,0,1913100382
5,Fishr,miiv,hirid,1,614499691
5,Fishr,miiv,hirid,2,598124201
5,Fishr,miiv,hirid,3,402474331
5,Fishr,miiv,hirid,4,13207473
5,Fishr,miiv,aumc,0,1913100382
5,Fishr,miiv,aumc,1,614499691
5,Fishr,miiv,aumc,2,598124201
5,Fishr,miiv,aumc,3,402474331
5,Fishr,miiv,aumc,4,13207473
5,Fishr,eicu,miiv,0,1913100382
5,Fishr,eicu,miiv,1,614499691
5,Fishr,eicu,miiv,2,598124201
5,Fishr,eicu,miiv,3,402474331
5,Fishr,eicu,miiv,4,13207473
5,Fishr,eicu,hirid,0,1913100382
5,Fishr,eicu,hirid,1,614499691
5,Fishr,eicu,hirid,2,598124201
5,Fishr,eicu,hirid,3,402474331
5,Fishr,eicu,hirid,4,13207473
5,Fishr,eicu,aumc,0,1913100382
5,Fishr,eicu,aumc,1,614499691
5,Fishr,eicu,aumc,2,598124201
5,Fishr,eicu,aumc,3,402474331
5,Fishr,eicu,aumc,4,13207473
5,Fishr,hirid,miiv,0,1913100382
5,Fishr,hirid,miiv,1,614499691
5,Fishr,hirid,miiv,2,598124201
5,Fishr,hirid,miiv,3,402474331
5,Fishr,hirid,miiv,4,13207473
5,Fishr,hirid,eicu,0,1913100382
5,Fishr,hirid,eicu,1,614499691
5,Fishr,hirid,eicu,2,598124201
5,Fishr,hirid,eicu,3,402474331
5,Fishr,hirid,eicu,4,13207473
5,Fishr,hirid,aumc,0,1913100382
5,Fishr,hirid,aumc,1,614499691
5,Fishr,hirid,aumc,2,598124201
5,Fishr,hirid,aumc,3,402474331
5,Fishr,hirid,aumc,4,13207473
5,Fishr,aumc,miiv,0,1913100382
5,Fishr,aumc,miiv,1,614499691
5,Fishr,aumc,miiv,2,598124201
5,Fishr,aumc,miiv,3,402474331
5,Fishr,aumc,miiv,4,13207473
5,Fishr,aumc,eicu,0,1913100382
5,Fishr,aumc,eicu,1,614499691
5,Fishr,aumc,eicu,2,598124201
5,Fishr,aumc,eicu,3,402474331
5,Fishr,aumc,eicu,4,13207473
5,Fishr,aumc,hirid,0,1913100382
5,Fishr,aumc,hirid,1,614499691
5,Fishr,aumc,hirid,2,598124201
5,Fishr,aumc,hirid,3,402474331
5,Fishr,aumc,hirid,4,13207473
5,GroupDRO,miiv,eicu,0,501075525
5,GroupDRO,miiv,eicu,1,1291415239
5,GroupDRO,miiv,eicu,2,343885840
5,GroupDRO,miiv,eicu,3,1618217819
5,GroupDRO,miiv,eicu,4,1880400002
5,GroupDRO,miiv,hirid,0,501075525
5,GroupDRO,miiv,hirid,1,1291415239
5,GroupDRO,miiv,hirid,2,343885840
5,GroupDRO,miiv,hirid,3,1618217819
5,GroupDRO,miiv,hirid,4,1880400002
5,GroupDRO,miiv,aumc,0,501075525
5,GroupDRO,miiv,aumc,1,1291415239
5,GroupDRO,miiv,aumc,2,343885840
5,GroupDRO,miiv,aumc,3,1618217819
5,GroupDRO,miiv,aumc,4,1880400002
5,GroupDRO,eicu,miiv,0,501075525
5,GroupDRO,eicu,miiv,1,1291415239
5,GroupDRO,eicu,miiv,2,343885840
5,GroupDRO,eicu,miiv,3,1618217819
5,GroupDRO,eicu,miiv,4,1880400002
5,GroupDRO,eicu,hirid,0,501075525
5,GroupDRO,eicu,hirid,1,1291415239
5,GroupDRO,eicu,hirid,2,343885840
5,GroupDRO,eicu,hirid,3,1618217819
5,GroupDRO,eicu,hirid,4,1880400002
5,GroupDRO,eicu,aumc,0,501075525
5,GroupDRO,eicu,aumc,1,1291415239
5,GroupDRO,eicu,aumc,2,343885840
5,GroupDRO,eicu,aumc,3,1618217819
5,GroupDRO,eicu,aumc,4,1880400002
5,GroupDRO,hirid,miiv,0,501075525
5,GroupDRO,hirid,miiv,1,1291415239
5,GroupDRO,hirid,miiv,2,343885840
5,GroupDRO,hirid,miiv,3,1618217819
5,GroupDRO,hirid,miiv,4,1880400002
5,GroupDRO,hirid,eicu,0,501075525
5,GroupDRO,hirid,eicu,1,1291415239
5,GroupDRO,hirid,eicu,2,343885840
5,GroupDRO,hirid,eicu,3,1618217819
5,GroupDRO,hirid,eicu,4,1880400002
5,GroupDRO,hirid,aumc,0,501075525
5,GroupDRO,hirid,aumc,1,1291415239
5,GroupDRO,hirid,aumc,2,343885840
5,GroupDRO,hirid,aumc,3,1618217819
5,GroupDRO,hirid,aumc,4,1880400002
5,GroupDRO,aumc,miiv,0,501075525
5,GroupDRO,aumc,miiv,1,1291415239
5,GroupDRO,aumc,miiv,2,343885840
5,GroupDRO,aumc,miiv,3,1618217819
5,GroupDRO,aumc,miiv,4,1880400002
5,GroupDRO,aumc,eicu,0,501075525
5,GroupDRO,aumc,eicu,1,1291415239
5,GroupDRO,aumc,eicu,2,343885840
5,GroupDRO,aumc,eicu,3,1618217819
5,GroupDRO,aumc,eicu,4,1880400002
5,GroupDRO,aumc,hirid,0,501075525
5,GroupDRO,aumc,hirid,1,1291415239
5,GroupDRO,aumc,hirid,2,343885840
5,GroupDRO,aumc,hirid,3,1618217819
5,GroupDRO,aumc,hirid,4,1880400002
5,MLDG,miiv,eicu,0,175642283
5,MLDG,miiv,eicu,1,1113140349
5,MLDG,miiv,eicu,2,1486470335
5,MLDG,miiv,eicu,3,1910076510
5,MLDG,miiv,eicu,4,1896471706
5,MLDG,miiv,hirid,0,175642283
5,MLDG,miiv,hirid,1,1113140349
5,MLDG,miiv,hirid,2,1486470335
5,MLDG,miiv,hirid,3,1910076510
5,MLDG,miiv,hirid,4,1896471706
5,MLDG,miiv,aumc,0,175642283
5,MLDG,miiv,aumc,1,1113140349
5,MLDG,miiv,aumc,2,1486470335
5,MLDG,miiv,aumc,3,1910076510
5,MLDG,miiv,aumc,4,1896471706
5,MLDG,eicu,miiv,0,175642283
5,MLDG,eicu,miiv,1,1113140349
5,MLDG,eicu,miiv,2,1486470335
5,MLDG,eicu,miiv,3,1910076510
5,MLDG,eicu,miiv,4,1896471706
5,MLDG,eicu,hirid,0,175642283
5,MLDG,eicu,hirid,1,1113140349
5,MLDG,eicu,hirid,2,1486470335
5,MLDG,eicu,hirid,3,1910076510
5,MLDG,eicu,hirid,4,1896471706
5,MLDG,eicu,aumc,0,175642283
5,MLDG,eicu,aumc,1,1113140349
5,MLDG,eicu,aumc,2,1486470335
5,MLDG,eicu,aumc,3,1910076510
5,MLDG,eicu,aumc,4,1896471706
5,MLDG,hirid,miiv,0,175642283
5,MLDG,hirid,miiv,1,1113140349
5,MLDG,hirid,miiv,2,1486470335
5,MLDG,hirid,miiv,3,1910076510
5,MLDG,hirid,miiv,4,1896471706
5,MLDG,hirid,eicu,0,175642283
5,MLDG,hirid,eicu,1,1113140349
5,MLDG,hirid,eicu,2,1486470335
5,MLDG,hirid,eicu,3,1910076510
5,MLDG,hirid,eicu,4,1896471706
5,MLDG,hirid,aumc,0,175642283
5,MLDG,hirid,aumc,1,1113140349
5,MLDG,hirid,aumc,2,1486470335
5,MLDG,hirid,aumc,3,1910076510
5,MLDG,hirid,aumc,4,1896471706
5,MLDG,aumc,miiv,0,175642283
5,MLDG,aumc,miiv,1,1113140349
5,MLDG,aumc,miiv,2,1486470335
5,MLDG,aumc,miiv,3,1910076510
5,MLDG,aumc,miiv,4,1896471706
5,MLDG,aumc,eicu,0,175642283
5,MLDG,aumc,eicu,1,1113140349
5,MLDG,aumc,eicu,2,1486470335
5,MLDG,aumc,eicu,3,1910076510
5,MLDG,aumc,eicu,4,1896471706
5,MLDG,aumc,hirid,0,175642283
5,MLDG,aumc,hirid,1,1113140349
5,MLDG,aumc,hirid,2,1486470335
5,MLDG,aumc,hirid,3,1910076510
5,MLDG,aumc,hirid,4,1896471706
6,CORAL,miiv,eicu,0,196833013
6,CORAL,miiv,eicu,1,287019328
6,CORAL,miiv,eicu,2,191325752
6,CORAL,miiv,eicu,3,1115089207
6,CORAL,miiv,eicu,4,104515735
6,CORAL,miiv,hirid,0,196833013
6,CORAL,miiv,hirid,1,287019328
6,CORAL,miiv,hirid,2,191325752
6,CORAL,miiv,hirid,3,1115089207
6,CORAL,miiv,hirid,4,104515735
6,CORAL,miiv,aumc,0,196833013
6,CORAL,miiv,aumc,1,287019328
6,CORAL,miiv,aumc,2,191325752
6,CORAL,miiv,aumc,3,1115089207
6,CORAL,miiv,aumc,4,104515735
6,CORAL,eicu,miiv,0,196833013
6,CORAL,eicu,miiv,1,287019328
6,CORAL,eicu,miiv,2,191325752
6,CORAL,eicu,miiv,3,1115089207
6,CORAL,eicu,miiv,4,104515735
6,CORAL,eicu,hirid,0,196833013
6,CORAL,eicu,hirid,1,287019328
6,CORAL,eicu,hirid,2,191325752
6,CORAL,eicu,hirid,3,1115089207
6,CORAL,eicu,hirid,4,104515735
6,CORAL,eicu,aumc,0,196833013
6,CORAL,eicu,aumc,1,287019328
6,CORAL,eicu,aumc,2,191325752
6,CORAL,eicu,aumc,3,1115089207
6,CORAL,eicu,aumc,4,104515735
6,CORAL,hirid,miiv,0,196833013
6,CORAL,hirid,miiv,1,287019328
6,CORAL,hirid,miiv,2,191325752
6,CORAL,hirid,miiv,3,1115089207
6,CORAL,hirid,miiv,4,104515735
6,CORAL,hirid,eicu,0,196833013
6,CORAL,hirid,eicu,1,287019328
6,CORAL,hirid,eicu,2,191325752
6,CORAL,hirid,eicu,3,1115089207
6,CORAL,hirid,eicu,4,104515735
6,CORAL,hirid,aumc,0,196833013
6,CORAL,hirid,aumc,1,287019328
6,CORAL,hirid,aumc,2,191325752
6,CORAL,hirid,aumc,3,1115089207
6,CORAL,hirid,aumc,4,104515735
6,CORAL,aumc,miiv,0,196833013
6,CORAL,aumc,miiv,1,287019328
6,CORAL,aumc,miiv,2,191325752
6,CORAL,aumc,miiv,3,1115089207
6,CORAL,aumc,miiv,4,104515735
6,CORAL,aumc,eicu,0,196833013
6,CORAL,aumc,eicu,1,287019328
6,CORAL,aumc,eicu,2,191325752
6,CORAL,aumc,eicu,3,1115089207
6,CORAL,aumc,eicu,4,104515735
6,CORAL,aumc,hirid,0,196833013
6,CORAL,aumc,hirid,1,287019328
6,CORAL,aumc,hirid,2,191325752
6,CORAL,aumc,hirid,3,1115089207
6,CORAL,aumc,hirid,4,104515735
6,VREx,miiv,eicu,0,1431626649
6,VREx,miiv,eicu,1,1596977837
6,VREx,miiv,eicu,2,1794866282
6,VREx,miiv,eicu,3,2002394142
6,VREx,miiv,eicu,4,892125167
6,VREx,miiv,hirid,0,1431626649
6,VREx,miiv,hirid,1,1596977837
6,VREx,miiv,hirid,2,1794866282
6,VREx,miiv,hirid,3,2002394142
6,VREx,miiv,hirid,4,892125167
6,VREx,miiv,aumc,0,1431626649
6,VREx,miiv,aumc,1,1596977837
6,VREx,miiv,aumc,2,1794866282
6,VREx,miiv,aumc,3,2002394142
6,VREx,miiv,aumc,4,892125167
6,VREx,eicu,miiv,0,1431626649
6,VREx,eicu,miiv,1,1596977837
6,VREx,eicu,miiv,2,1794866282
6,VREx,eicu,miiv,3,2002394142
6,VREx,eicu,miiv,4,892125167
6,VREx,eicu,hirid,0,1431626649
6,VREx,eicu,hirid,1,1596977837
6,VREx,eicu,hirid,2,1794866282
6,VREx,eicu,hirid,3,2002394142
6,VREx,eicu,hirid,4,892125167
6,VREx,eicu,aumc,0,1431626649
6,VREx,eicu,aumc,1,1596977837
6,VREx,eicu,aumc,2,1794866282
6,VREx,eicu,aumc,3,2002394142
6,VREx,eicu,aumc,4,892125167
6,VREx,hirid,miiv,0,1431626649
6,VREx,hirid,miiv,1,1596977837
6,VREx,hirid,miiv,2,1794866282
6,VREx,hirid,miiv,3,2002394142
6,VREx,hirid,miiv,4,892125167
6,VREx,hirid,eicu,0,1431626649
6,VREx,hirid,eicu,1,1596977837
6,VREx,hirid,eicu,2,1794866282
6,VREx,hirid,eicu,3,2002394142
6,VREx,hirid,eicu,4,892125167
6,VREx,hirid,aumc,0,1431626649
6,VREx,hirid,aumc,1,1596977837
6,VREx,hirid,aumc,2,1794866282
6,VREx,hirid,aumc,3,2002394142
6,VREx,hirid,aumc,4,892125167
6,VREx,aumc,miiv,0,1431626649
6,VREx,aumc,miiv,1,1596977837
6,VREx,aumc,miiv,2,1794866282
6,VREx,aumc,miiv,3,2002394142
6,VREx,aumc,miiv,4,892125167
6,VREx,aumc,eicu,0,1431626649
6,VREx,aumc,eicu,1,1596977837
6,VREx,aumc,eicu,2,1794866282
6,VREx,aumc,eicu,3,2002394142
6,VREx,aumc,eicu,4,892125167
6,VREx,aumc,hirid,0,1431626649
6,VREx,aumc,hirid,1,1596977837
6,VREx,aumc,hirid,2,1794866282
6,VREx,aumc,hirid,3,2002394142
6,VREx,aumc,hirid,4,892125167
6,Fishr,miiv,eicu,0,201865633
6,Fishr,miiv,eicu,1,14335098
6,Fishr,miiv,eicu,2,581520174
6,Fishr,miiv,eicu,3,1988575232
6,Fishr,miiv,eicu,4,780354547
6,Fishr,miiv,hirid,0,201865633
6,Fishr,miiv,hirid,1,14335098
6,Fishr,miiv,hirid,2,581520174
6,Fishr,miiv,hirid,3,1988575232
6,Fishr,miiv,hirid,4,780354547
6,Fishr,miiv,aumc,0,201865633
6,Fishr,miiv,aumc,1,14335098
6,Fishr,miiv,aumc,2,581520174
6,Fishr,miiv,aumc,3,1988575232
6,Fishr,miiv,aumc,4,780354547
6,Fishr,eicu,miiv,0,201865633
6,Fishr,eicu,miiv,1,14335098
6,Fishr,eicu,miiv,2,581520174
6,Fishr,eicu,miiv,3,1988575232
6,Fishr,eicu,miiv,4,780354547
6,Fishr,eicu,hirid,0,201865633
6,Fishr,eicu,hirid,1,14335098
6,Fishr,eicu,hirid,2,581520174
6,Fishr,eicu,hirid,3,1988575232
6,Fishr,eicu,hirid,4,780354547
6,Fishr,eicu,aumc,0,201865633
6,Fishr,eicu,aumc,1,14335098
6,Fishr,eicu,aumc,2,581520174
6,Fishr,eicu,aumc,3,1988575232
6,Fishr,eicu,aumc,4,780354547
6,Fishr,hirid,miiv,0,201865633
6,Fishr,hirid,miiv,1,14335098
6,Fishr,hirid,miiv,2,581520174
6,Fishr,hirid,miiv,3,1988575232
6,Fishr,hirid,miiv,4,780354547
6,Fishr,hirid,eicu,0,201865633
6,Fishr,hirid,eicu,1,14335098
6,Fishr,hirid,eicu,2,581520174
6,Fishr,hirid,eicu,3,1988575232
6,Fishr,hirid,eicu,4,780354547
6,Fishr,hirid,aumc,0,201865633
6,Fishr,hirid,aumc,1,14335098
6,Fishr,hirid,aumc,2,581520174
6,Fishr,hirid,aumc,3,1988575232
6,Fishr,hirid,aumc,4,780354547
6,Fishr,aumc,miiv,0,201865633
6,Fishr,aumc,miiv,1,14335098
6,Fishr,aumc,miiv,2,581520174
6,Fishr,aumc,miiv,3,1988575232
6,Fishr,aumc,miiv,4,780354547
6,Fishr,aumc,eicu,0,201865633
6,Fishr,aumc,eicu,1,14335098
6,Fishr,aumc,eicu,2,581520174
6,Fishr,aumc,eicu,3,1988575232
6,Fishr,aumc,eicu,4,780354547
6,Fishr,aumc,hirid,0,201865633
6,Fishr,aumc,hirid,1,14335098
